FactorID,Scope,Category1,Category2,Category3,Category4,Description,UOM,GHGUnit,Factor,FactorYear,PublicationDate,PublicationVersion
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,kg CO2e,0.31349,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,kg CH4,0.00051,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,kg CO2,0.3124,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Petrol,miles,kg N2O,0.00058,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,kg CO2e,0.18031,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,kg CH4,0.00009,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,kg CO2,0.17874,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,km,kg N2O,0.00148,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,kg CO2e,0.29018,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,kg CH4,0.00014,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,kg CO2,0.28766,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Unknown,miles,kg N2O,0.00238,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CH4,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg N2O,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg N2O,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e,0.06907,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CH4,0.00026,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2,0.06837,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,km,kg N2O,0.00044,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e,0.11117,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CH4,0.00042,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2,0.11003,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg N2O,0.00072,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,,Diesel,km,kg CO2e,0.13758,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,km,kg CH4,0.00000414,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,km,kg CO2,0.1357,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,km,kg N2O,0.00188,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,miles,kg CO2e,0.22143,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,miles,kg CH4,0.00001,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,miles,kg CO2,0.21839,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Diesel,miles,kg N2O,0.00303,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,km,kg CO2e,0.14946,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,km,kg CH4,0.00032,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,km,kg CO2,0.14878,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,km,kg N2O,0.00036,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,miles,kg CO2e,0.24052,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,miles,kg CH4,0.00051,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,miles,kg CO2,0.23943,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Petrol,miles,kg N2O,0.00058,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,km,kg CO2e,0.10494,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,km,kg CH4,0.00021,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,km,kg CO2,0.10386,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,km,kg N2O,0.00087,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,miles,kg CO2e,0.16889,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,miles,kg CH4,0.00034,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,miles,kg CO2,0.16715,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Hybrid,miles,kg N2O,0.0014,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,km,kg CH4,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,km,kg CO2,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,km,kg N2O,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,miles,kg CH4,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,miles,kg CO2,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,CNG,miles,kg N2O,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,km,kg CO2e,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,km,kg CH4,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,km,kg CO2,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,km,kg N2O,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,miles,kg CO2e,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,miles,kg CH4,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,miles,kg CO2,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,LPG,miles,kg N2O,,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,km,kg CO2e,0.14549,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,km,kg CH4,0.00021,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,km,kg CO2,0.14441,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,km,kg N2O,0.00087,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,miles,kg CO2e,0.23414,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,miles,kg CH4,0.00034,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,miles,kg CO2,0.2324,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Unknown,miles,kg N2O,0.0014,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.05568,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.0002,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.0552,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00028,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.08961,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00032,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.08884,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00045,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,km,kg CO2e,0.04565,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,km,kg CH4,0.00017,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,km,kg CO2,0.04519,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,km,kg N2O,0.00029,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,miles,kg CO2e,0.07348,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,miles,kg CH4,0.00028,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,miles,kg CO2,0.07273,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Small car,0,Battery Electric Vehicle,miles,kg N2O,0.00047,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,km,kg CO2e,0.16496,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,km,kg CH4,0.00000414,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,km,kg CO2,0.16308,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,km,kg N2O,0.00188,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,0,Diesel,miles,kg CO2e,0.26549,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,miles,kg CH4,0.00001,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,miles,kg CO2,0.26245,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Diesel,miles,kg N2O,0.00303,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,km,kg CO2e,0.18785,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,km,kg CH4,0.00032,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,km,kg CO2,0.18717,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,km,kg N2O,0.00036,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,miles,kg CO2e,0.30231,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,miles,kg CH4,0.00051,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,miles,kg CO2,0.30122,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Petrol,miles,kg N2O,0.00058,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,kg CO2e,0.10957,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,kg CH4,0.00015,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,kg CO2,0.10825,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,kg N2O,0.00117,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,kg CO2e,0.17635,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,kg CH4,0.00024,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,kg CO2,0.17422,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,kg N2O,0.00189,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,kg CO2e,0.15949,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,kg CH4,0.00158,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,kg CO2,0.1575,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,kg N2O,0.00041,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,kg CO2e,0.25667,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,kg CH4,0.00255,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,kg CO2,0.25347,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,kg N2O,0.00065,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,kg CO2e,0.17927,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,kg CH4,0.00005,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,kg CO2,0.17881,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,kg N2O,0.00041,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,kg CO2e,0.28849,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,kg CH4,0.00008,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,kg CO2,0.28776,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,kg N2O,0.00065,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,kg CO2e,0.17562,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,kg CH4,0.00015,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,kg CO2,0.1743,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,kg N2O,0.00117,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,kg CO2e,0.28263,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,kg CH4,0.00024,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,kg CO2,0.2805,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,kg N2O,0.00189,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.09097,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00031,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.0903,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00036,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.14639,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00049,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.14532,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00058,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2e,0.05254,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,km,kg CH4,0.0002,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,km,kg CO2,0.052,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,km,kg N2O,0.00034,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2e,0.08455,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CH4,0.00032,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,miles,kg CO2,0.08369,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Battery Electric Vehicle,miles,kg N2O,0.00054,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,km,kg CO2e,0.20721,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,km,kg CH4,0.00000414,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,km,kg CO2,0.20533,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,km,kg N2O,0.00188,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,miles,kg CO2e,0.33348,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,miles,kg CH4,0.00001,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,miles,kg CO2,0.33044,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,miles,kg N2O,0.00303,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,km,kg CO2e,0.27909,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,km,kg CH4,0.00032,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,km,kg CO2,0.27841,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,km,kg N2O,0.00036,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,miles,kg CO2e,0.44914,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,miles,kg CH4,0.00051,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,miles,kg CO2,0.44805,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,miles,kg N2O,0.00058,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,km,kg CO2e,0.15151,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,km,kg CH4,0.00009,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,km,kg CO2,0.14993,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,km,kg N2O,0.00149,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,miles,kg CO2e,0.24382,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,miles,kg CH4,0.00014,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,miles,kg CO2,0.24129,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,miles,kg N2O,0.00239,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,km,kg CO2e,0.23626,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,km,kg CH4,0.00158,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,km,kg CO2,0.23427,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,km,kg N2O,0.00041,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,miles,kg CO2e,0.38023,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,miles,kg CH4,0.00255,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,miles,kg CO2,0.37703,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,miles,kg N2O,0.00065,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,km,kg CO2e,0.26643,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,km,kg CH4,0.00005,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,km,kg CO2,0.26597,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,km,kg N2O,0.00041,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,miles,kg CO2e,0.42876,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,miles,kg CH4,0.00008,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,miles,kg CO2,0.42803,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,miles,kg N2O,0.00065,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,km,kg CO2e,0.22597,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,km,kg CH4,0.00009,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,km,kg CO2,0.22439,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,km,kg N2O,0.00149,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,miles,kg CO2e,0.36366,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,miles,kg CH4,0.00014,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,miles,kg CO2,0.36113,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,miles,kg N2O,0.00239,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.10492,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00035,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.10414,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00043,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.16886,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00057,2021,22/10/2021,3
,Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.1676,2021,22/10/2021,3
